num :    17   15.00 0.00000   13.00  243.00 :    0.00  (   0.00   10.00)      0.00   (   0.00    4.00)  158.00 :  0.023    11.00   243.00 | 73.50  0.05 vals :    17 (0.155 > 0.123) (0.000 < 0.449) (    0 >     4) (   34 >    35) compare:   53.00   35.458  0.1231  0.0000     0.0   34.262  0.1547  0.0000 
num :    18   14.00 0.00000   13.00  245.00 :    0.00  (   0.00   10.00)      0.00   (   0.00    4.00)   70.00 :  0.023     3.00   245.00 | 70.65  0.00 vals :    18 (0.149 > 0.129) (0.000 < 0.451) (    1 >     4) (   35 >    36) compare:   29.00   36.010  0.1290  0.0000     0.0   35.154  0.1485  0.0000 
num :    19   13.00 0.00000   11.00  268.00 :    0.00  (   0.00   10.00)      0.00   (   0.00    4.00)  267.00 :  0.021     9.00   268.00 | 71.85  0.00 vals :    19 (0.152 > 0.117) (0.000 < 0.489) (    0 >     4) (   35 >    36) compare:   20.00   35.708  0.1172  0.0000     0.0   34.764  0.1518  0.0000 
num :    20   12.00 0.00000   11.00  257.00 :    2.00  (   0.00   10.00)      0.00   (   0.00    2.00)   15.00 :  0.030    42.00   257.00 | 69.65  0.00 vals :    20 (0.106 > 0.132) (0.000 < 0.449) (    2 >     4) (   34 >    37) compare:   48.00   36.880  0.1320  0.0000     0.0   34.408  0.1058  0.0000 
num :    21   12.00 0.00000    9.00  370.00 :    0.00  (   0.00    9.00)      0.00   (   0.00    3.00)    0.00 :  0.016    88.00   370.00 | 53.90  0.15 vals :    21 (0.193 > 0.136) (0.000 < 0.465) (    5 >     4) (   34 >    38) compare:   37.00   37.954  0.1357  0.0000     0.0   34.018  0.1929  0.0000 
num :    22   11.00 0.00000   10.00  399.00 :    0.00  (   0.00    9.00)      0.00   (   0.00    2.00)    0.00 :  0.017   122.00   399.00 | 50.95  0.00 vals :    22 (0.191 > 0.137) (0.000 < 0.473) (    6 >     5) (   34 >    38) compare:   54.00   37.800  0.1374  0.0000     0.0   33.640  0.1912  0.0000 
num :    23   12.00 0.00000   11.00  478.00 :    0.00  (   0.00    8.00)      0.00   (   0.00    3.00)  328.00 :  0.010   194.00   478.00 | 44.95  0.00 vals :    23 (0.172 > 0.143) (0.000 < 0.439) (    0 >     5) (   33 >    37) compare:   41.00   37.360  0.1426  0.0000     0.0   33.216  0.1720  0.0000 
num :    24   13.00 0.00000   11.00  571.00 :   16.00  (   0.00    7.00)      1.00   (   0.00    4.00)  367.00 :  0.005   298.00   571.00 | 45.95  0.00 vals :    24 (0.102 > 0.140) (0.000 < 0.429) (    0 >     5) (   33 >    37) compare:   51.00   37.300  0.1404  0.0000     0.0   32.820  0.1023  0.0000 
num :    25   12.00 0.00000   12.00  573.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    4.00)  381.00 :  0.005    23.00   160.00 | 47.35  0.05 vals :    25 (0.197 > 0.128) (0.000 < 0.415) (    0 >     6) (   36 >    37) compare:   32.00   37.324  0.1278  0.0000     1.0   35.572  0.1966  0.0000 
num :    26   13.00 0.00000   10.00  612.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    4.00)   41.00 :  0.005   414.00   612.00 | 46.25  0.00 vals :    26 (0.184 > 0.156) (0.000 < 0.449) (    2 >     6) (   32 >    38) compare:   25.00   37.700  0.1557  0.0000     0.0   32.116  0.1842  0.0000 
num :    27   12.00 0.00000    9.00  596.00 :    1.00  (   0.00    6.00)      0.00   (   0.00    4.00)   42.00 :  0.003   441.00   596.00 | 44.80  0.00 vals :    27 (0.146 > 0.150) (0.000 < 0.473) (    2 >     5) (   32 >    39) compare:   94.00   39.334  0.1499  0.0000     0.0   31.722  0.1457  0.0000 
num :    28   11.00 0.00000   10.00  606.00 :    1.00  (   0.00    7.00)      5.00   (   0.00    3.00)  207.00 :  0.006    91.00   606.00 | 45.65  0.05 vals :    28 (0.136 > 0.143) (0.000 < 0.439) (    1 >     6) (   35 >    37) compare:   31.00   37.222  0.1426  0.0000     0.0   34.650  0.1357  0.0000 
num :    29    8.00 0.00000    7.00  576.00 :    1.00  (   0.00    6.00)      0.00   (   0.00    4.00)  110.00 :  0.003     7.00   576.00 | 49.15  0.10 vals :    29 (0.145 > 0.152) (0.000 < 0.408) (    2 >     5) (   36 >    37) compare:   27.00   37.398  0.1518  0.0000     0.0   36.190  0.1452  0.0000 
num :    30    9.00 0.00000    9.00  590.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    4.00)   75.00 :  0.005     7.00   175.00 | 42.65  0.00 vals :    30 (0.174 > 0.136) (0.000 < 0.460) (    2 >     5) (   37 >    37) compare:   39.00   37.184  0.1363  0.0000     1.0   36.656  0.1735  0.0000 
num :    31    8.00 0.00000    8.00  613.00 :    0.00  (   0.00    7.00)      0.00   (   0.00    5.00)   15.00 :  0.003     5.00    37.00 | 41.80  0.10 vals :    31 (0.199 > 0.134) (0.000 < 0.466) (    3 >     5) (   36 >    37) compare:   54.00   37.026  0.1341  0.0000     4.0   36.438  0.1992  0.0000 
