

0 ##..#.#.# 17 12 32.389    5  6  3 
0 ##..#.### 18 12 -4.487    4  5  2 
0 ##..#.##. 19 12 -94.084   5  4  1 
1 ##..#..#. 20 12 -172.136  4  5  0 
0 ##..#..## 21 12 -88.539   3  6  1 

0 ##..#...#  0 13 -26.063   4  7  2 
0 ##..#....  1 13 -78.060   -5 6  -1
0 ##.##....  2 13 -74.994   6  7  2 
0 ##.##...#  3 13 -54.597   5  8  3 
0 ##.##..##  4 13 -35.473   4  7  2 
0 ##.##..#.  5 13 -87.470   5  6  1 
0 ##.##.##.  6 13 -37.418   6  5  2 
0 ##.##.###  7 13 20.580    5  6  3 
0 ##.##.#.#  8 13 -24.145   6  7  4 
0 ##.##.#..  9 13 -50.542   7  6  3 
0 ##.####.. 10 13 -52.607   6  7  4 
0 ##.####.# 11 13 -93.010   5  8  5 
0 ##.###### 12 13 -8.286    4  7  4 
0 ##.#####. 13 13 0.517     5  6  3 
0 ##.###.#. 14 13 -54.335   4  7  2 
0 ##.###.## 15 13 -69.138   3  8  3 
1 ##.###..# 16 13 -128.262  4  9  4 
0 ##.###... 17 13 -81.859   5  8  3 
0 ##.#.#... 18 13 2.338     4  7  4 
0 ##.#.#..# 19 13 -73.265   3  8  5 
0 ##.#.#.## 20 13 -30.140   2  7  4 
0 ##.#.#.#. 21 13 13.862    3  6  3 

0 ##.#.###.  0 14 59.115    4  5  4 
0 ##.#.####  1 14 21.112    3  6  5 
0 ##.#.##.#  2 14 -47.612   4  7  6 
0 ##.#.##..  3 14 21.990    5  6  5 
0 ##.#..#..  4 14 35.256    6  5  4 
0 ##.#..#.#  5 14 32.453    5  6  5 
0 ##.#..###  6 14 61.177    4  5  4 
0 ##.#..##.  7 14 32.380    5  4  3 
0 ##.#...#.  8 14 -8.073    4  5  2 
0 ##.#...##  9 14 14.725    3  6  3 
0 ##.#....# 10 14 11.601    4  7  4 
0 ##.#..... 11 14 20.403    -5 6  -3
0 ####..... 12 14 33.380    6  5  4 
0 ####....# 13 14 30.577    5  6  5 
0 ####...## 14 14 59.301    4  5  4 
