0 .#..###.# 13 10 11.333333 
0 .#..##### 14 10 15.333333 
0 .#..####. 15 10 7.333333 
0 .#..##.#. 16 10 -4.666667 
0 .#..##.## 17 10 3.333333 
0 .#..##..# 18 10 7.333333 
0 .#..##... 19 10 -0.666667 
0 .#...#... 20 10 20.666667 
0 .#...#..# 21 10 12.666667 

0 .#...#.## 0 11 0.666667 
0 .#...#.#. 1 11 8.666667 
0 .#...###. 2 11 12.666667 
0 .#...#### 3 11 4.666667 
0 .#...##.# 4 11 8.666667 
0 .#...##.. 5 11 16.666667 
0 .#....#.. 6 11 11.333333 
0 .#....#.# 7 11 19.333333 
0 .#....### 8 11 7.333333 
0 .#....##. 9 11 -0.666667 
0 .#.....#. 10 11 -12.666667 
0 .#.....## 11 11 -4.666667 
0 .#......# 12 11 15.333333 
0 .#....... 13 11 7.333333 
0 ##....... 14 11 2.000000 
0 ##......# 15 11 10.000000 
0 ##.....## 16 11 -20.666667 
0 ##.....#. 17 11 -28.666667 
0 ##....##. 18 11 -6.000000 
0 ##....### 19 11 2.000000 
0 ##....#.# 20 11 24.666667 
0 ##....#.. 21 11 16.666667 

0 ##...##.. 0 12 16.666667 
0 ##...##.# 1 12 8.666667 
0 ##...#### 2 12 -6.000000 
0 ##...###. 3 12 2.000000 
0 ##...#.#. 4 12 -12.666667 
0 ##...#.## 5 12 -20.666667 
0 ##...#..# 6 12 2.000000 
0 ##...#... 7 12 10.000000 
0 ##..##... 8 12 -22.000000 
0 ##..##..# 9 12 -14.000000 
0 ##..##.## 10 12 -28.666667 
0 ##..##.#. 11 12 -36.666667 
0 ##..####. 12 12 -14.000000 
0 ##..##### 13 12 -6.000000 
0 ##..###.# 14 12 0.666667 
0 ##..###.. 15 12 -7.333333 
0 ##..#.#.. 16 12 -15.333333 
0 ##..#.#.# 17 12 8.666667 
0 ##..#.### 18 12 -6.000000 
0 ##..#.##. 19 12 -30.000000 
1 ##..#..#. 20 12 -60.666667 
0 ##..#..## 21 12 -36.666667 

0 ##..#...# 0 13 -14.000000 
0 ##..#.... 1 13 -38.000000 
0 ##.##.... 2 13 -36.666667 
0 ##.##...# 3 13 -12.666667 
0 ##.##..## 4 13 -11.333333 
0 ##.##..#. 5 13 -35.333333 
0 ##.##.##. 6 13 -12.666667 
0 ##.##.### 7 13 11.333333 
0 ##.##.#.# 8 13 2.000000 
0 ##.##.#.. 9 13 -22.000000 
0 ##.####.. 10 13 -24.666667 
0 ##.####.# 11 13 -16.666667 
0 ##.###### 12 13 0.666667 
0 ##.#####. 13 13 -7.333333 
0 ##.###.#. 14 13 -22.000000 
0 ##.###.## 15 13 -14.000000 
0 ##.###..# 16 13 -23.333333 
0 ##.###... 17 13 -31.333333 
0 ##.#.#... 18 13 0.666667 
0 ##.#.#..# 19 13 -7.333333 
0 ##.#.#.## 20 13 -6.000000 
0 ##.#.#.#. 21 13 2.000000 

0 ##.#.###. 0 14 8.666667 
0 ##.#.#### 1 14 0.666667 
0 ##.#.##.# 2 14 -8.666667 
0 ##.#.##.. 3 14 -0.666667 
0 ##.#..#.. 4 14 10.000000 
0 ##.#..#.# 5 14 18.000000 
0 ##.#..### 6 14 19.333333 
